Date,Breakout Type,Strike Label,Entry Price,Peak Price,MFE %,MAE %,Time To Peak Min,Decay %,Elasticity,Gamma Eff,Expansion Quality Score,Peak Exhaustion Score,Expected Opportunity Score,Time To 50%,Time Above 50%,Hybrid Return %,Hybrid Capture Eff,Hybrid Retention Ratio,Hybrid Lost Profit,Trail 20 Return %,Trail 20 Capture Eff,Momentum Return %,Momentum Capture Eff,Volatility Regime,Trend Regime,Auction Archetype
2026-05-27,bearish,ATM,156.6,157.5,0.57,-30.14,1,30.54,68.564,0.287,17,100,0,,0,-15.49,-26.9444,0.0,25.15,-19.54,-34.0,-2.11,-3.6667,normal,mean_reverting,open_auction
2026-05-27,bearish,ATM+1,183.1,184.55,0.79,-28.7,1,29.26,94.477,0.396,20,100,0,,0,-14.53,-18.3448,0.0,28.05,-19.37,-24.4552,-1.88,-2.3793,normal,mean_reverting,open_auction
2026-05-27,bearish,ATM+2,213.6,214.25,0.3,-27.43,1,27.65,36.304,0.152,15,100,0,,0,-14.28,-46.9231,0.0,31.15,-19.76,-64.9231,-14.28,-46.9231,normal,mean_reverting,open_auction
2026-05-29,bearish,ATM-2,89.35,95.0,6.32,-66.7,286,68.68,3.811,0.016,20,100,0,,0,-15.0,-2.3717,0.0,19.05,-16.37,-2.5894,-16.51,-2.6106,normal,mean_reverting,open_rejection_reverse
2026-05-29,bearish,ATM-1,108.85,114.9,5.56,-64.86,286,66.71,3.35,0.014,20,100,0,,0,-14.47,-2.6033,0.0,21.8,-17.21,-3.0959,-15.43,-2.7769,normal,mean_reverting,open_rejection_reverse
2026-05-29,bearish,ATM,130.4,138.15,5.94,-62.58,286,64.68,3.582,0.015,20,100,0,,0,-13.0,-2.1871,0.0,24.7,-17.18,-2.8903,-14.65,-2.4645,normal,mean_reverting,open_rejection_reverse
2026-05-29,bearish,ATM+1,154.1,163.6,6.16,-60.77,286,63.05,3.716,0.016,20,100,0,,0,-11.94,-1.9368,0.0,27.9,-16.86,-2.7347,-13.34,-2.1632,normal,mean_reverting,open_rejection_reverse
2026-05-29,bearish,ATM+2,182.55,192.75,5.59,-59.13,286,61.3,3.368,0.014,20,100,0,,0,-11.78,-2.1078,0.0,31.7,-17.66,-3.1598,-12.35,-2.2108,normal,mean_reverting,open_rejection_reverse
2026-06-01,bearish,ATM-2,63.95,65.6,2.58,-63.33,21,64.25,2.67,0.011,21,100,0,,0,-27.76,-10.7576,0.0,19.4,-18.69,-7.2424,-20.95,-8.1212,normal,mean_reverting,open_test_drive
2026-06-01,bearish,ATM-1,82.8,85.6,3.38,-56.76,21,58.18,3.499,0.015,21,100,0,,0,-26.09,-7.7143,0.0,24.4,-18.31,-5.4143,-19.08,-5.6429,normal,mean_reverting,open_test_drive
2026-06-01,bearish,ATM,105.2,109.65,4.23,-50.76,21,52.76,4.377,0.019,21,100,0,,0,-23.48,-5.5506,0.0,29.15,-18.48,-4.3685,-17.3,-4.0899,normal,mean_reverting,open_test_drive
2026-06-01,bearish,ATM+1,132.8,137.2,3.31,-45.26,21,47.01,3.428,0.015,23,100,0,,0,-22.67,-6.8409,0.0,34.5,-19.1,-5.7636,-16.75,-5.0568,normal,mean_reverting,open_test_drive
2026-06-01,bearish,ATM+2,163.4,169.0,3.43,-39.99,21,41.98,3.546,0.015,25,100,0,,0,-20.65,-6.0268,0.0,39.35,-19.17,-5.5929,-15.51,-4.5268,normal,mean_reverting,open_test_drive
2026-06-02,bullish,ATM-2,118.7,156.75,32.06,-44.44,280,57.93,29.263,0.126,22,100,0,,0,10.28,0.3206,0.3206,25.85,-17.44,-0.544,-9.69,-0.3022,normal,trending,open_auction
2026-06-02,bullish,ATM-1,82.2,108.0,31.39,-78.77,280,83.84,28.653,0.123,22,100,0,,0,11.19,0.3566,0.3566,16.6,-17.96,-0.5721,-13.32,-0.4244,normal,trending,open_auction
2026-06-02,bullish,ATM,52.5,70.65,34.57,-99.9,66,99.93,31.56,0.135,25,100,0,,0,15.24,0.4408,0.4408,10.15,-16.57,-0.4793,-15.33,-0.4435,normal,trending,open_auction
2026-06-02,bullish,ATM+1,31.8,44.4,39.62,-99.84,42,99.89,36.171,0.155,28,100,0,,0,16.67,0.4206,0.4206,7.3,-16.35,-0.4127,-16.98,-0.4286,normal,trending,open_auction
2026-06-02,bullish,ATM+2,18.8,26.65,41.76,-99.73,10,99.81,38.118,0.164,47,100,0,,0,14.36,0.3439,0.3439,5.15,-16.17,-0.3873,-18.35,-0.4395,normal,trending,open_auction
2026-06-03,bearish,ATM-2,135.3,163.9,21.14,-27.05,13,39.78,44.419,0.191,37,100,0,,0,7.98,0.3776,0.3776,17.8,-3.09,-0.1462,-0.22,-0.0105,normal,trending,opening_drive
2026-06-03,bearish,ATM-1,154.5,186.35,20.61,-26.47,13,39.04,43.32,0.186,37,100,0,,0,8.22,0.3987,0.3987,19.15,-3.51,-0.1702,0.32,0.0157,normal,trending,opening_drive
2026-06-03,bearish,ATM,175.75,210.75,19.91,-25.63,13,37.98,41.848,0.18,37,100,0,,0,8.17,0.41,0.41,20.65,-4.07,-0.2043,0.4,0.02,normal,trending,opening_drive
2026-06-03,bearish,ATM+1,199.25,235.55,18.22,-25.24,13,36.77,38.283,0.165,37,100,0,,0,8.01,0.4394,0.4394,20.35,-5.43,-0.2978,0.48,0.0262,normal,trending,opening_drive
2026-06-03,bearish,ATM+2,225.0,264.0,17.33,-24.4,13,35.57,36.424,0.157,37,100,0,,0,7.24,0.4179,0.4179,22.7,-6.13,-0.3538,0.29,0.0167,normal,trending,opening_drive
2026-06-03,bullish,ATM-2,326.9,363.05,11.06,-14.09,8,22.64,1080.835,4.608,47,90,0,,0,-7.77,-0.7026,0.0,61.55,-11.15,-1.0086,-5.09,-0.4606,normal,trending,opening_drive
2026-06-03,bullish,ATM-1,294.55,329.15,11.75,-14.97,8,23.91,1148.108,4.894,47,90,0,,0,-8.23,-0.7009,0.0,58.85,-10.6,-0.9026,-4.29,-0.3656,normal,trending,opening_drive
2026-06-03,bullish,ATM,263.3,296.35,12.55,-16.08,8,25.44,1226.836,5.23,47,80,0,,0,-8.83,-0.7035,0.0,56.3,-9.96,-0.7933,-5.22,-0.416,normal,trending,opening_drive
2026-06-03,bullish,ATM+1,233.15,265.45,13.85,-16.88,8,26.99,1354.045,5.772,47,90,0,,0,-8.88,-0.6409,0.0,53.0,-8.92,-0.6437,-3.22,-0.2322,normal,trending,opening_drive
2026-06-03,bullish,ATM+2,207.25,234.75,13.27,-18.65,8,28.18,1296.893,5.529,46,90,0,,0,-9.43,-0.7109,0.0,47.05,-9.38,-0.7073,-5.91,-0.4455,normal,trending,opening_drive
2026-06-04,bullish,ATM-2,264.95,281.6,6.28,-20.42,12,25.12,15.147,0.065,36,100,0,,0,-7.15,-1.1381,0.0,35.6,-14.97,-2.3826,-7.15,-1.1381,normal,mean_reverting,open_test_drive
2026-06-04,bullish,ATM-1,233.5,249.8,6.98,-21.61,12,26.72,16.826,0.072,36,100,0,,0,-7.52,-1.0767,0.0,33.85,-14.42,-2.065,-7.17,-1.0276,normal,mean_reverting,open_test_drive
2026-06-04,bullish,ATM,204.45,221.5,8.34,-23.33,12,29.23,20.101,0.086,36,100,0,,0,-7.19,-0.8622,0.0,31.75,-13.33,-1.5982,-7.21,-0.8651,normal,mean_reverting,open_test_drive
2026-06-04,bullish,ATM+1,177.7,194.05,9.2,-24.93,12,31.25,22.177,0.095,35,100,0,,0,-7.15,-0.7768,0.0,29.05,-12.64,-1.3737,-7.48,-0.8135,normal,mean_reverting,open_test_drive
2026-06-04,bullish,ATM+2,153.85,168.85,9.75,-27.17,12,33.64,23.5,0.101,34,100,0,,0,-7.93,-0.8133,0.0,27.2,-12.2,-1.2513,-7.99,-0.82,normal,mean_reverting,open_test_drive
2026-06-05,bearish,ATM-2,104.35,110.55,5.94,-42.5,48,45.73,8.938,0.038,23,100,0,,0,-21.61,-3.6371,0.0,28.75,-19.89,-3.3468,-8.0,-1.3468,normal,trending,open_auction
2026-06-05,bearish,ATM-1,124.8,132.0,5.77,-39.34,48,42.65,8.679,0.037,25,100,0,,0,-20.67,-3.5833,0.0,33.0,-20.0,-3.4667,-7.53,-1.3056,normal,trending,open_auction
2026-06-05,bearish,ATM,146.3,156.0,6.63,-35.54,48,39.55,9.974,0.043,27,100,0,,0,-18.42,-2.7784,0.0,36.65,-19.23,-2.901,-6.46,-0.9742,normal,trending,open_auction
2026-06-05,bearish,ATM+1,172.2,182.45,5.95,-33.33,48,37.08,8.955,0.038,28,100,0,,0,-4.76,-0.8,0.0,18.45,-19.95,-3.3522,-5.69,-0.9561,normal,trending,open_auction
2026-06-05,bearish,ATM+2,200.1,211.7,5.8,-30.78,48,34.58,8.721,0.037,29,100,0,,0,-16.89,-2.9138,0.0,45.4,-20.0,-3.45,-5.25,-0.9052,normal,trending,open_auction
2026-06-08,bullish,ATM-2,175.75,216.4,23.13,-23.81,4,38.12,54.376,0.235,59,100,0,,0,13.43,0.5806,0.5806,17.05,-1.5,-0.0647,8.14,0.3518,normal,mean_reverting,open_test_drive
2026-06-08,bullish,ATM-1,146.65,183.6,25.2,-28.09,4,42.57,59.235,0.256,57,100,0,,0,2.8,0.111,0.111,32.85,0.16,0.0062,8.46,0.3356,normal,mean_reverting,open_test_drive
2026-06-08,bullish,ATM,121.1,153.4,26.67,-33.65,4,47.62,62.705,0.271,54,100,0,,0,2.11,0.0789,0.0789,29.75,1.34,0.0502,8.3,0.3111,normal,mean_reverting,open_test_drive
2026-06-08,bullish,ATM+1,98.0,126.55,29.13,-39.08,4,52.82,68.49,0.296,54,100,0,,0,2.24,0.0771,0.0771,26.35,3.31,0.1135,9.18,0.3152,normal,mean_reverting,open_test_drive
2026-06-08,bullish,ATM+2,78.45,103.0,31.29,-44.74,4,57.91,73.571,0.318,54,100,0,,0,1.98,0.0631,0.0631,23.0,5.04,0.1609,9.43,0.3014,normal,mean_reverting,open_test_drive
2026-06-09,bearish,ATM-2,22.2,22.2,0.0,-99.77,0,99.77,0.0,0.0,20,100,0,,0,-11.71,0.0,0.0,2.6,-20.0,0.0,-34.01,0.0,normal,trending,open_auction
2026-06-09,bearish,ATM-1,37.6,39.45,4.92,-99.87,116,99.87,14.206,0.061,21,100,0,,0,-37.77,-7.6757,0.0,16.05,-20.0,-4.0649,-31.78,-6.4595,normal,trending,open_auction
2026-06-09,bearish,ATM,58.65,67.05,14.32,-98.81,116,98.96,41.352,0.178,23,100,0,,0,-32.05,-2.2381,0.0,27.2,-20.0,-1.3964,-26.0,-1.8155,normal,trending,open_auction
2026-06-09,bearish,ATM+1,87.9,102.2,16.27,-71.96,116,75.88,46.971,0.203,23,100,0,,0,-5.01,-0.3077,0.0,18.7,-19.64,-1.207,-23.38,-1.4371,normal,trending,open_auction
2026-06-09,bearish,ATM+2,125.2,144.65,15.54,-44.21,116,51.71,44.854,0.193,23,100,0,,0,-23.96,-1.5424,0.0,49.45,-20.0,-1.2874,-18.77,-1.2082,normal,trending,open_auction
2026-06-09,bullish,ATM-2,125.45,131.35,4.7,-41.81,3,33.16,65.317,0.281,21,100,0,,0,-21.52,-4.5763,0.0,32.9,-17.86,-3.7983,-1.39,-0.2966,normal,trending,open_auction
2026-06-09,bullish,ATM-1,75.0,81.0,8.0,-64.8,3,53.58,111.105,0.478,22,100,0,,0,-35.8,-4.475,0.0,32.85,-15.04,-1.88,0.67,0.0833,normal,trending,open_auction
2026-06-09,bullish,ATM,29.65,33.2,11.97,-99.83,3,99.85,166.283,0.715,33,100,0,,0,-69.81,-5.831,0.0,24.25,-15.01,-1.2535,-14.67,-1.2254,normal,trending,open_auction
2026-06-09,bullish,ATM+1,5.2,5.55,6.73,-99.04,1,99.1,93.478,0.402,35,100,0,,0,-95.19,-14.1429,0.0,5.3,-14.62,-2.1714,-25.0,-3.7143,normal,trending,open_auction
2026-06-09,bullish,ATM+2,0.7,0.75,7.14,-92.86,1,93.33,99.201,0.426,35,100,0,,0,-85.71,-12.0,0.0,0.65,-14.29,-2.0,-21.43,-3.0,normal,trending,open_auction
2026-06-10,bullish,ATM-2,256.4,271.5,5.89,-18.88,30,23.39,19.44,0.083,35,100,0,,0,-7.49,-1.2715,0.0,34.3,-15.29,-2.596,-7.23,-1.2285,normal,trending,open_test_drive
2026-06-10,bullish,ATM-1,226.0,240.1,6.24,-20.09,30,24.78,20.595,0.088,35,100,0,,0,-7.57,-1.2128,0.0,31.2,-15.01,-2.4057,-7.5,-1.2021,normal,trending,open_test_drive
2026-06-10,bullish,ATM,198.35,211.1,6.43,-21.48,30,26.22,21.219,0.091,34,100,0,,0,-8.29,-1.2902,0.0,29.2,-14.86,-2.3114,-7.97,-1.2392,normal,trending,open_test_drive
2026-06-10,bullish,ATM+1,171.95,184.1,7.07,-22.65,30,27.76,23.325,0.1,34,100,0,,0,-8.26,-1.1687,0.0,26.35,-14.35,-2.0305,-8.61,-1.2181,normal,trending,open_test_drive
2026-06-10,bullish,ATM+2,148.5,159.35,7.31,-24.24,30,29.4,24.118,0.103,33,100,0,,0,-8.99,-1.2304,0.0,24.2,-14.15,-1.9373,-8.92,-1.2212,normal,trending,open_test_drive
2026-06-10,bearish,ATM-2,122.65,124.7,1.67,-8.64,1,10.14,13.59,0.059,31,75,0,,0,-1.26,-0.7561,0.0,3.6,-1.71,-1.0244,-6.52,-3.9024,normal,trending,open_test_drive
2026-06-10,bearish,ATM-1,143.35,145.25,1.33,-8.75,1,9.95,10.777,0.046,29,75,0,,0,-1.22,-0.9211,0.0,3.65,-2.34,-1.7632,-6.28,-4.7368,normal,trending,open_test_drive
2026-06-10,bearish,ATM,165.85,168.0,1.3,-7.84,1,9.02,10.54,0.045,29,75,0,,0,-0.93,-0.7209,0.0,3.7,-1.69,-1.3023,-5.94,-4.5814,normal,trending,open_test_drive
2026-06-10,bearish,ATM+1,191.1,194.0,1.52,-7.82,1,9.2,12.339,0.053,30,75,0,,0,-1.15,-0.7586,0.0,5.1,-1.78,-1.1724,-5.36,-3.5345,normal,trending,open_test_drive
2026-06-10,bearish,ATM+2,218.7,221.05,1.07,-7.34,1,8.32,8.737,0.038,28,75,0,,0,-1.07,-1.0,0.0,4.7,-2.19,-2.0426,-5.01,-4.6596,normal,trending,open_test_drive
2026-06-11,bullish,ATM-2,215.35,245.35,13.93,-13.79,193,24.33,18.645,0.081,34,100,0,,0,1.67,0.12,0.12,26.4,-8.86,-0.6357,1.67,0.12,normal,trending,open_test_drive
2026-06-11,bullish,ATM-1,187.55,212.95,13.54,-16.64,194,26.58,18.126,0.078,33,100,0,,0,1.44,0.1063,0.1063,22.7,-10.77,-0.7949,1.44,0.1063,normal,trending,open_test_drive
2026-06-11,bullish,ATM,160.5,182.85,13.93,-17.76,193,27.81,18.638,0.08,32,100,0,,0,1.74,0.1253,0.1253,19.55,-10.11,-0.7257,1.74,0.1253,normal,trending,open_test_drive
2026-06-11,bullish,ATM+1,136.65,154.8,13.28,-20.45,193,29.78,17.777,0.077,31,100,0,,0,1.46,0.1102,0.1102,16.15,-10.93,-0.8226,1.46,0.1102,normal,trending,open_test_drive
2026-06-11,bullish,ATM+2,114.65,129.7,13.13,-22.02,66,31.07,17.569,0.076,32,100,0,,0,2.14,0.1628,0.1628,12.6,-10.65,-0.8113,2.14,0.1628,normal,trending,open_test_drive
2026-06-12,bearish,ATM-2,94.55,105.6,11.69,-43.15,307,29.92,33.083,0.141,32,100,0,,0,-10.21,-0.8733,0.0,20.7,-12.85,-1.0995,-2.8,-0.2398,normal,mean_reverting,open_test_drive
2026-06-12,bearish,ATM-1,113.25,126.55,11.74,-40.18,307,28.53,33.245,0.142,33,100,0,,0,-9.54,-0.812,0.0,24.1,-12.76,-1.0865,-2.52,-0.2143,normal,mean_reverting,open_test_drive
2026-06-12,bearish,ATM,134.6,150.4,11.74,-36.96,307,27.26,33.229,0.142,33,100,0,,0,-8.47,-0.7215,0.0,27.2,-11.83,-1.0076,-1.86,-0.1582,normal,mean_reverting,open_test_drive
2026-06-12,bearish,ATM+1,159.5,177.3,11.16,-33.76,307,25.69,31.591,0.135,34,100,0,,0,-8.12,-0.7275,0.0,30.75,-12.23,-1.0955,-2.76,-0.2472,normal,mean_reverting,open_test_drive
2026-06-12,bearish,ATM+2,187.35,208.25,11.16,-30.64,307,24.42,31.579,0.135,35,100,0,,0,-8.09,-0.7249,0.0,36.05,-12.19,-1.0923,-2.08,-0.1866,normal,mean_reverting,open_test_drive
2026-06-12,bullish,ATM-2,177.55,238.55,34.36,-0.31,90,24.0,42.879,0.183,37,100,71,,0,10.36,0.3016,0.3016,42.6,7.49,0.2179,21.6,0.6287,normal,mean_reverting,open_test_drive
2026-06-12,bullish,ATM-1,149.0,205.3,37.79,-1.04,90,26.4,47.158,0.201,37,100,71,,0,10.77,0.2851,0.2851,40.25,3.52,0.0931,23.15,0.6128,normal,mean_reverting,open_test_drive
2026-06-12,bullish,ATM,121.1,174.9,44.43,-0.66,90,28.3,55.447,0.236,37,100,71,,0,12.59,0.2835,0.2835,38.55,6.62,0.1491,26.84,0.6041,normal,mean_reverting,open_test_drive
2026-06-12,bullish,ATM+1,97.95,148.0,51.1,-0.82,90,30.98,63.773,0.272,36,100,71,89,0,15.06,0.2947,0.2947,35.3,9.32,0.1824,29.66,0.5804,normal,mean_reverting,open_test_drive
2026-06-12,bullish,ATM+2,77.3,123.35,59.57,-0.39,90,33.36,74.351,0.317,36,100,71,89,3,16.88,0.2834,0.2834,33.0,12.81,0.215,33.96,0.57,normal,mean_reverting,open_test_drive
2026-06-15,bearish,ATM-2,68.5,78.35,14.38,-59.93,15,64.96,29.593,0.124,27,100,0,,0,-0.15,-0.0102,0.0,9.95,-17.02,-1.1838,1.31,0.0914,normal,trending,trend_from_open
2026-06-15,bearish,ATM-1,89.85,101.65,13.13,-57.1,15,62.08,27.027,0.113,27,100,0,,0,0.33,0.0254,0.0254,11.5,-17.02,-1.2958,1.5,0.1144,normal,trending,trend_from_open
2026-06-15,bearish,ATM,115.2,129.1,12.07,-50.78,15,56.08,24.831,0.104,26,100,0,,0,0.52,0.0432,0.0432,13.3,-17.5,-1.4504,1.35,0.1115,normal,trending,trend_from_open
2026-06-15,bearish,ATM+1,144.9,160.15,10.52,-46.69,15,51.76,21.659,0.09,25,100,0,,0,0.03,0.0033,0.0033,15.2,-11.58,-1.1003,1.21,0.1148,normal,trending,trend_from_open
2026-06-15,bearish,ATM+2,177.5,195.25,10.0,-41.15,15,46.5,20.58,0.086,27,100,0,,0,-0.28,-0.0282,0.0,18.25,-12.0,-1.2,1.15,0.1155,normal,trending,trend_from_open
2026-06-16,bullish,ATM-2,102.85,143.7,39.72,-36.56,19,54.59,154.491,0.645,40,100,0,,0,-4.08,-0.1028,0.0,45.05,7.57,0.1907,1.85,0.0465,normal,mean_reverting,failed_auction
2026-06-16,bullish,ATM-1,68.95,102.25,48.3,-67.66,19,78.19,187.856,0.785,45,100,0,,0,-7.11,-0.1471,0.0,38.2,-5.73,-0.1186,2.39,0.0495,normal,mean_reverting,failed_auction
2026-06-16,bullish,ATM,42.75,67.5,57.89,-99.88,19,99.93,225.193,0.941,50,100,0,9,0,-9.12,-0.1576,0.0,28.65,-2.6,-0.0448,2.22,0.0384,normal,mean_reverting,failed_auction
2026-06-16,bullish,ATM+1,24.45,40.75,66.67,-99.8,19,99.88,259.313,1.083,54,100,0,9,0,-6.95,-0.1043,0.0,18.0,2.25,0.0337,4.29,0.0644,normal,mean_reverting,failed_auction
2026-06-16,bullish,ATM+2,13.4,23.45,75.0,-99.63,19,99.79,291.727,1.219,58,100,0,9,2,-13.06,-0.1741,0.0,11.8,4.18,0.0557,3.73,0.0498,normal,mean_reverting,failed_auction
2026-06-17,bullish,ATM-2,214.35,234.0,9.17,-14.98,44,22.12,37.947,0.158,37,100,0,,0,5.51,0.6005,0.6005,7.85,-12.67,-1.3817,2.85,0.3104,normal,trending,open_rejection_reverse
2026-06-17,bullish,ATM-1,186.3,203.8,9.39,-16.51,44,23.68,38.884,0.162,36,100,0,,0,5.69,0.6057,0.6057,6.9,-12.49,-1.3291,3.3,0.3514,normal,trending,open_rejection_reverse
2026-06-17,bullish,ATM,159.5,176.25,10.5,-18.03,44,25.82,43.471,0.181,36,100,0,,0,6.96,0.6627,0.6627,5.65,-11.6,-1.1045,3.86,0.3672,normal,trending,open_rejection_reverse
2026-06-17,bullish,ATM+1,136.35,150.9,10.67,-20.02,44,27.73,44.172,0.184,35,100,0,,0,7.15,0.6701,0.6701,4.8,-11.46,-1.0742,3.96,0.3711,normal,trending,open_rejection_reverse
2026-06-17,bullish,ATM+2,115.0,127.95,11.26,-21.43,44,29.39,46.614,0.194,34,100,0,,0,7.61,0.6757,0.6757,4.2,-10.99,-0.9761,3.39,0.3012,normal,trending,open_rejection_reverse
2026-06-18,bullish,ATM-2,171.15,198.95,16.24,-14.31,5,26.29,75.615,0.313,55,100,0,,0,-2.89,-0.1781,0.0,32.75,-7.01,-0.4313,-1.99,-0.1223,normal,trending,open_test_drive
2026-06-18,bullish,ATM-1,142.9,167.8,17.42,-16.38,5,28.78,81.116,0.336,56,100,0,,0,-3.92,-0.2249,0.0,30.5,-6.06,-0.3478,-2.31,-0.1325,normal,trending,open_test_drive
2026-06-18,bullish,ATM,118.0,140.25,18.86,-19.19,5,32.01,87.779,0.364,56,100,0,,0,-4.28,-0.227,0.0,27.3,-4.92,-0.2607,-2.67,-0.1416,normal,trending,open_test_drive
2026-06-18,bullish,ATM+1,95.75,115.05,20.16,-21.31,5,34.51,93.834,0.389,57,100,0,,0,-4.91,-0.2435,0.0,24.0,-3.87,-0.1922,-2.98,-0.1477,normal,trending,open_test_drive
2026-06-18,bullish,ATM+2,76.6,93.15,21.61,-24.48,5,37.9,100.58,0.417,57,100,0,,0,-5.68,-0.2628,0.0,20.9,-2.72,-0.1257,-3.39,-0.1571,normal,trending,open_test_drive
2026-06-19,bullish,ATM-2,189.35,221.85,17.16,-21.31,246,32.84,98.808,0.412,14,100,0,,0,5.91,0.3446,0.3446,21.3,-12.8,-0.7455,-4.96,-0.2892,normal,trending,open_auction
2026-06-19,bullish,ATM-1,158.3,186.1,17.56,-24.86,246,36.08,101.097,0.421,12,100,0,,0,6.44,0.3669,0.3669,17.6,-12.12,-0.6899,-5.15,-0.2932,normal,trending,open_auction
2026-06-19,bullish,ATM,130.85,153.0,16.93,-28.85,246,39.15,97.448,0.406,11,100,0,,0,6.99,0.4131,0.4131,13.0,-11.53,-0.6813,-5.69,-0.3363,normal,trending,open_auction
2026-06-19,bullish,ATM+1,106.5,124.3,16.71,-33.33,246,42.88,96.216,0.401,9,100,0,,0,7.93,0.4747,0.4747,9.35,-10.76,-0.6438,-5.73,-0.3427,normal,trending,open_auction
2026-06-19,bullish,ATM+2,85.7,99.15,15.69,-37.75,246,46.19,90.348,0.376,7,100,0,,0,8.28,0.5279,0.5279,6.35,-10.15,-0.6468,-6.48,-0.4126,normal,trending,open_auction
2026-06-19,bearish,ATM-2,76.3,84.45,10.68,-43.18,9,48.67,69.863,0.292,11,100,0,,0,-17.43,-1.6319,0.0,21.45,-16.75,-1.5681,-17.43,-1.6319,normal,trending,open_auction
2026-06-19,bearish,ATM-1,96.7,106.0,9.62,-40.28,9,45.52,62.903,0.263,12,100,0,,0,-16.55,-1.7204,0.0,25.3,-17.23,-1.7914,-16.55,-1.7204,normal,trending,open_auction
2026-06-19,bearish,ATM,120.35,130.45,8.39,-35.94,9,40.9,54.89,0.229,13,100,0,,0,-15.95,-1.901,0.0,29.3,-17.24,-2.0545,-15.95,-1.901,normal,trending,open_auction
2026-06-19,bearish,ATM+1,147.95,159.05,7.5,-33.49,9,38.13,49.071,0.205,13,100,0,,0,-14.97,-1.9955,0.0,33.25,-14.0,-1.8658,-14.97,-1.9955,normal,trending,open_auction
2026-06-19,bearish,ATM+2,178.2,189.95,6.59,-30.42,9,34.72,43.127,0.18,14,100,0,,0,-13.61,-2.0638,0.0,36.0,-14.73,-2.2332,-13.61,-2.0638,normal,trending,open_auction
2026-06-22,bullish,ATM-2,129.55,171.8,32.61,-12.66,299,24.33,338.68,1.403,30,100,27,,0,3.86,0.1183,0.1183,37.25,-0.24,-0.0073,-5.87,-0.1799,normal,trending,open_auction
2026-06-22,bullish,ATM-1,97.65,130.2,33.33,-16.03,299,28.19,346.162,1.434,29,100,27,,0,4.45,0.1336,0.1336,28.2,1.46,0.0439,-5.12,-0.1536,normal,trending,open_auction
2026-06-22,bullish,ATM,71.05,95.45,34.34,-20.41,299,33.16,356.637,1.477,27,100,27,,0,4.64,0.1352,0.1352,21.1,3.48,0.1012,-7.25,-0.2111,normal,trending,open_auction
2026-06-22,bullish,ATM+1,49.8,67.1,34.74,-24.6,299,40.39,360.759,1.494,23,100,27,,0,4.62,0.1329,0.1329,15.0,-11.73,-0.3376,-9.04,-0.2601,normal,trending,open_auction
2026-06-22,bullish,ATM+2,33.55,45.7,36.21,-29.66,144,48.36,376.084,1.558,21,100,27,,0,5.22,0.144,0.144,10.4,-10.1,-0.279,-9.69,-0.2675,normal,trending,open_auction
2026-06-23,bullish,ATM-2,113.15,171.2,51.3,-38.67,329,58.12,326.63,1.355,17,100,0,328,0,-19.4,-0.3781,0.0,80.0,-1.58,-0.0308,12.59,0.2455,normal,trending,open_test_drive
2026-06-23,bullish,ATM-1,72.85,119.95,64.65,-65.0,329,78.74,411.623,1.708,22,100,0,146,0,-23.2,-0.3588,0.0,64.0,5.97,0.0924,18.6,0.2877,normal,trending,open_test_drive
2026-06-23,bullish,ATM,41.9,71.65,71.0,-99.64,147,99.79,452.045,1.876,25,100,0,146,3,-26.97,-0.3798,0.0,41.05,16.18,0.2279,24.11,0.3395,normal,trending,open_test_drive
2026-06-23,bullish,ATM+1,21.4,41.8,95.33,-99.77,147,99.88,606.911,2.519,29,100,0,7,11,22.66,0.2377,0.2377,15.55,33.08,0.3471,34.81,0.3652,normal,trending,open_test_drive
2026-06-23,bullish,ATM+2,10.45,24.25,132.06,-99.52,173,99.79,840.759,3.489,30,100,0,7,16,27.27,0.2065,0.2065,10.95,34.35,0.2601,41.15,0.3116,normal,trending,open_test_drive
2026-06-23,bearish,ATM-2,14.4,23.3,61.81,-99.65,22,99.79,74.434,0.31,41,100,0,21,1,-33.33,-0.5393,0.0,13.7,-18.61,-0.3011,-32.64,-0.5281,normal,trending,open_test_drive
2026-06-23,bearish,ATM-1,27.1,40.35,48.89,-99.82,22,99.88,58.883,0.246,36,100,0,,0,-30.63,-0.6264,0.0,21.55,-18.52,-0.3789,-37.45,-0.766,normal,trending,open_test_drive
2026-06-23,bearish,ATM,48.15,65.75,36.55,-99.9,22,99.92,44.021,0.184,32,100,0,,0,-23.57,-0.6449,0.0,28.95,-18.5,-0.5062,-22.64,-0.6193,normal,trending,open_test_drive
2026-06-23,bearish,ATM+1,79.25,99.3,25.3,-94.01,22,95.22,30.469,0.127,28,100,0,,0,-19.81,-0.783,0.0,35.75,-19.6,-0.7746,-29.27,-1.1571,normal,trending,open_test_drive
2026-06-23,bearish,ATM+2,119.05,138.95,16.72,-71.27,22,75.39,20.131,0.084,26,100,0,,0,-17.56,-1.0503,0.0,40.8,-19.5,-1.1663,-25.49,-1.5251,normal,trending,open_test_drive
2026-06-24,bullish,ATM-2,228.7,241.0,5.38,-20.16,246,24.23,6.313,0.026,33,100,0,,0,-10.19,-1.8943,0.0,35.6,-16.9,-3.1431,-12.86,-2.3902,normal,trending,failed_auction
2026-06-24,bullish,ATM-1,198.3,208.0,4.89,-22.44,246,26.06,5.742,0.024,32,100,0,,0,-10.94,-2.2371,0.0,31.4,-16.87,-3.4495,-13.72,-2.8041,normal,trending,failed_auction
